endpoint_id,total_events,threats_found,threats_cleaned,scan_duration,cpu_usage_avg,false_positive
endpoint_20410,12,158.0,116.0,1206.25,29.285833333333333,0
endpoint_20411,10,161.0,123.0,1456.3,32.059000000000005,0
endpoint_20412,33,281.0,363.0,664.2121212121212,19.69909090909091,0
endpoint_20414,24,278.0,217.0,787.7083333333334,26.197083333333335,0
endpoint_20415,3,0.0,0.0,0.0,0.0,0
endpoint_20416,28,318.0,249.0,704.0714285714286,22.479285714285712,0
endpoint_2042,9,150.0,150.0,1015.6666666666666,26.523333333333333,0
endpoint_20420,31,290.0,367.0,862.5806451612904,27.537096774193547,0
endpoint_20423,17,127.0,149.0,857.5294117647059,19.026470588235295,0
endpoint_20424,15,227.0,154.0,970.7333333333333,32.25,0
endpoint_20425,21,269.0,306.0,1237.8095238095239,32.231904761904765,0
endpoint_20426,4,29.0,20.0,1475.25,30.3925,0
endpoint_20427,9,38.0,13.0,71.55555555555556,7.116666666666666,0
endpoint_2043,9,116.0,117.0,617.1111111111111,23.953333333333333,0
endpoint_20430,9,33.0,85.0,499.77777777777777,14.584444444444443,0
endpoint_20433,10,124.0,165.0,728.1,21.659,0
endpoint_20438,24,267.0,373.0,1014.7916666666666,25.605,0
endpoint_2044,20,148.0,213.0,1043.0,20.9885,0
endpoint_20442,12,138.0,79.0,651.9166666666666,23.258333333333336,0
endpoint_20443,8,66.0,125.0,1346.125,22.4575,0
endpoint_20445,8,25.0,40.0,805.625,19.19875,0
endpoint_20446,8,92.0,76.0,601.25,32.17125,0
endpoint_20448,6,82.0,98.0,1246.1666666666667,47.42666666666667,0
endpoint_20449,28,286.0,294.0,939.7142857142857,22.669642857142858,0
endpoint_20451,15,67.0,32.0,107.2,7.715999999999999,0
endpoint_20452,8,91.0,110.0,1162.125,22.2975,0
endpoint_20455,14,242.0,252.0,1572.642857142857,37.183571428571426,0
endpoint_20457,6,145.0,88.0,1400.3333333333333,53.595,0
endpoint_20458,24,268.0,191.0,748.5,11.982083333333334,0
endpoint_20459,10,59.0,29.0,402.5,16.875,0
endpoint_20460,7,112.0,67.0,1283.2857142857142,26.985714285714284,0
endpoint_20463,27,271.0,343.0,763.8518518518518,19.30740740740741,0
endpoint_20464,27,188.0,261.0,868.925925925926,16.49074074074074,0
endpoint_20465,12,15.0,59.0,430.0,11.469999999999999,0
endpoint_20466,15,257.0,253.0,1375.1333333333334,26.015333333333334,0
endpoint_20467,11,68.0,40.0,363.09090909090907,4.0645454545454545,0
endpoint_20468,11,128.0,172.0,936.0,21.565454545454546,0
endpoint_20470,15,144.0,143.0,1134.1333333333334,25.151999999999997,0
endpoint_20477,10,107.0,85.0,949.2,21.422,0
endpoint_20478,13,89.0,78.0,442.46153846153845,23.186153846153847,0
endpoint_20483,29,334.0,362.0,909.3448275862069,24.877241379310348,0
endpoint_20485,8,74.0,82.0,502.875,18.298750000000002,0
endpoint_20487,10,73.0,101.0,318.9,11.215,0
endpoint_2049,9,42.0,61.0,405.3333333333333,13.235555555555555,0
endpoint_20490,10,168.0,160.0,882.7,33.247,0
endpoint_20491,13,52.0,79.0,307.15384615384613,13.24230769230769,0
endpoint_20492,41,384.0,398.0,832.9756097560976,22.215121951219512,0
endpoint_20494,33,216.0,240.0,652.3030303030303,17.508484848484848,0
endpoint_20498,7,38.0,56.0,879.8571428571429,10.780000000000001,0
endpoint_20501,9,61.0,68.0,458.44444444444446,27.916666666666668,0
endpoint_20503,10,90.0,74.0,1247.6,18.562,0
endpoint_20506,28,313.0,263.0,989.75,21.448571428571427,0
endpoint_20508,26,156.0,234.0,871.3076923076923,18.446538461538463,0
endpoint_20510,17,63.0,113.0,425.7647058823529,16.370588235294118,0
endpoint_20513,16,108.0,164.0,661.1875,13.860624999999999,0
endpoint_20514,10,143.0,120.0,1285.6,32.278,0
endpoint_20515,14,141.0,177.0,733.3571428571429,21.16857142857143,0
endpoint_20519,6,25.0,60.0,879.6666666666666,17.981666666666666,0
endpoint_2052,15,106.0,121.0,658.1333333333333,18.468666666666664,0
endpoint_20521,20,155.0,113.0,528.7,17.052,0
endpoint_20522,20,153.0,159.0,619.0,12.252500000000001,0
endpoint_20524,10,80.0,53.0,1204.2,19.705000000000002,0
endpoint_20526,11,97.0,108.0,700.9090909090909,13.796363636363635,0
endpoint_2053,14,52.0,73.0,513.2857142857143,9.830714285714285,0
endpoint_20530,6,31.0,10.0,554.0,13.235,0
endpoint_20533,9,184.0,191.0,1541.888888888889,46.38111111111111,0
endpoint_20534,13,68.0,73.0,316.15384615384613,15.246923076923078,0
endpoint_20537,10,59.0,61.0,654.9,25.511000000000003,0
endpoint_20538,9,56.0,12.0,503.77777777777777,12.375555555555556,0
endpoint_20539,22,305.0,237.0,510.72727272727275,18.28,0
endpoint_20540,12,203.0,164.0,1145.75,32.090833333333336,0
endpoint_20541,19,70.0,56.0,264.89473684210526,9.136842105263158,0
endpoint_20545,4,19.0,10.0,472.75,9.9475,0
endpoint_20548,9,8.0,60.0,345.3333333333333,4.786666666666666,0
endpoint_20549,24,312.0,225.0,1050.2083333333333,21.842083333333335,0
endpoint_2055,13,74.0,54.0,518.5384615384615,11.586153846153847,0
endpoint_20553,26,446.0,306.0,1281.6538461538462,26.454615384615387,0
endpoint_20554,13,65.0,8.0,140.84615384615384,11.113076923076923,0
endpoint_20555,15,203.0,185.0,890.5333333333333,23.516000000000002,0
endpoint_20557,12,110.0,128.0,864.6666666666666,17.257499999999997,0
endpoint_20558,10,94.0,112.0,779.9,15.149000000000001,0
endpoint_20560,21,195.0,170.0,639.3809523809524,18.077142857142857,0
endpoint_20562,39,388.0,434.0,1035.3846153846155,24.56871794871795,0
endpoint_20564,20,111.0,116.0,499.3,13.391,0
endpoint_20567,28,205.0,148.0,561.8214285714286,15.175357142857143,0
endpoint_20571,10,155.0,70.0,830.1,23.559,0
endpoint_20573,11,81.0,87.0,427.90909090909093,11.995454545454544,0
endpoint_20577,7,5.0,60.0,337.2857142857143,15.465714285714286,0
endpoint_20581,7,111.0,87.0,155.57142857142858,29.31714285714286,0
endpoint_20582,8,169.0,119.0,1132.625,34.64125,0
endpoint_20584,14,125.0,82.0,759.7857142857143,12.553571428571429,0
endpoint_20586,24,230.0,263.0,754.1666666666666,28.3625,0
endpoint_20587,9,87.0,65.0,823.1111111111111,19.932222222222222,0
endpoint_20589,6,70.0,35.0,816.8333333333334,13.648333333333333,0
endpoint_20596,9,123.0,139.0,966.2222222222222,35.29666666666667,0
endpoint_20597,21,86.0,26.0,216.42857142857142,9.42952380952381,0
endpoint_206,17,12.0,9.0,65.88235294117646,1.7870588235294118,0
endpoint_2060,7,94.0,68.0,1139.5714285714287,42.480000000000004,0
endpoint_20600,9,55.0,76.0,490.77777777777777,18.184444444444445,0
endpoint_20601,12,145.0,116.0,780.8333333333334,11.348333333333334,0
endpoint_20604,10,131.0,76.0,637.1,19.762,0
endpoint_20605,8,49.0,42.0,619.25,27.74875,0
endpoint_20606,24,246.0,187.0,789.125,12.131666666666668,0
endpoint_20608,20,214.0,331.0,773.05,21.966,0
endpoint_20609,21,193.0,191.0,986.1904761904761,24.515238095238097,0
endpoint_20611,5,41.0,61.0,669.6,18.856,0
endpoint_20613,5,108.0,81.0,1623.4,19.619999999999997,0
endpoint_20617,6,38.0,27.0,794.3333333333334,14.358333333333334,0
endpoint_20618,20,220.0,192.0,881.0,22.125500000000002,0
endpoint_20619,18,165.0,85.0,624.2777777777778,17.60611111111111,0
endpoint_20621,19,184.0,195.0,481.2105263157895,19.63421052631579,0
endpoint_20626,11,129.0,152.0,1096.8181818181818,17.985454545454544,0
endpoint_20627,24,79.0,63.0,264.0416666666667,5.625,0
endpoint_20628,31,371.0,234.0,663.9677419354839,17.09032258064516,0
endpoint_20631,9,85.0,27.0,719.2222222222222,6.407777777777778,0
endpoint_20632,19,162.0,121.0,570.1578947368421,20.697894736842105,0
endpoint_20634,11,150.0,93.0,876.1818181818181,23.497272727272726,0
endpoint_20635,7,54.0,26.0,466.57142857142856,11.664285714285715,0
endpoint_20637,9,64.0,83.0,532.8888888888889,19.630000000000003,0
endpoint_20639,8,91.0,51.0,397.125,10.2275,0
endpoint_20641,3,0.0,0.0,0.0,0.0,0
endpoint_20643,16,145.0,152.0,577.125,15.595625,0
endpoint_20645,3,0.0,0.0,0.0,0.0,0
endpoint_20646,13,128.0,90.0,539.6923076923077,20.849230769230765,0
endpoint_20652,12,102.0,131.0,966.4166666666666,29.100833333333338,0
endpoint_20653,9,85.0,91.0,732.8888888888889,21.695555555555554,0
endpoint_20654,10,117.0,96.0,473.2,19.523000000000003,0
endpoint_20656,20,210.0,228.0,923.1,23.384,0
endpoint_20657,10,46.0,44.0,512.7,14.056999999999999,0
endpoint_20659,9,124.0,138.0,939.1111111111111,20.273333333333333,0
endpoint_20660,24,142.0,124.0,447.5,10.71625,0
endpoint_20663,8,15.0,70.0,586.875,14.07,0
endpoint_20664,8,36.0,53.0,805.625,12.638750000000002,0
endpoint_20665,21,251.0,222.0,973.0,20.974285714285717,0
endpoint_20666,9,68.0,94.0,695.7777777777778,13.675555555555555,0
endpoint_20668,4,0.0,0.0,0.0,0.0,0
endpoint_20671,15,119.0,97.0,698.7333333333333,14.943333333333332,0
endpoint_20673,9,91.0,44.0,745.5555555555555,20.93111111111111,0
endpoint_20677,18,204.0,176.0,576.8888888888889,19.89333333333333,0
endpoint_20678,8,61.0,94.0,766.625,19.23125,0
endpoint_2068,16,157.0,169.0,835.9375,18.1175,0
endpoint_20680,22,238.0,269.0,905.0909090909091,24.37136363636364,0
endpoint_20682,6,52.0,45.0,560.1666666666666,15.546666666666667,0
endpoint_20683,3,15.0,43.0,926.0,11.666666666666666,0
endpoint_20685,9,38.0,33.0,172.66666666666666,1.5499999999999998,0
endpoint_20686,15,173.0,198.0,682.6666666666666,24.71466666666667,0
endpoint_20687,14,114.0,103.0,885.4285714285714,21.245714285714286,0
endpoint_2069,7,149.0,92.0,1206.857142857143,26.312857142857144,0
endpoint_20692,7,111.0,77.0,1582.2857142857142,27.062857142857144,0
endpoint_20693,21,256.0,293.0,1208.3809523809523,30.67571428571429,0
endpoint_20694,9,155.0,128.0,1101.4444444444443,26.374444444444446,0
endpoint_20695,13,39.0,82.0,384.53846153846155,10.514615384615384,0
endpoint_20697,15,181.0,161.0,1174.1333333333334,32.11066666666667,0
endpoint_20698,19,194.0,113.0,730.7368421052631,22.31368421052632,0
endpoint_20699,9,47.0,104.0,1186.7777777777778,27.92111111111111,0
endpoint_2070,10,58.0,70.0,775.1,10.095000000000002,0
endpoint_20700,9,215.0,180.0,1187.7777777777778,30.89,0
endpoint_20704,11,85.0,53.0,307.72727272727275,14.18,0
endpoint_20705,26,416.0,351.0,1338.7692307692307,28.458846153846153,0
endpoint_20706,8,30.0,68.0,211.5,5.625,0
endpoint_20707,13,84.0,79.0,343.15384615384613,10.953846153846154,0
endpoint_20710,21,262.0,186.0,703.5238095238095,22.55952380952381,0
endpoint_20712,35,537.0,496.0,885.8,30.008,0
endpoint_20713,18,68.0,69.0,615.8888888888889,9.788888888888888,0
endpoint_20714,13,115.0,102.0,769.1538461538462,18.674615384615382,0
endpoint_20715,7,44.0,19.0,596.4285714285714,18.334285714285716,0
endpoint_20717,17,180.0,190.0,854.6470588235294,14.613529411764706,0
endpoint_20719,5,0.0,21.0,590.2,14.574000000000002,0
endpoint_20720,20,125.0,74.0,291.9,5.6315,0
endpoint_20721,29,287.0,218.0,684.0344827586207,16.91413793103448,0
endpoint_20724,8,77.0,66.0,754.0,13.18,0
endpoint_20725,9,95.0,103.0,913.0,32.205555555555556,0
endpoint_20727,10,86.0,172.0,942.2,35.6,0
endpoint_20729,17,235.0,213.0,1364.7058823529412,27.531176470588235,0
endpoint_20730,8,14.0,79.0,225.25,5.8774999999999995,0
endpoint_20732,10,145.0,81.0,1116.4,14.414000000000001,0
endpoint_20734,11,10.0,42.0,186.63636363636363,11.719090909090909,0
endpoint_20736,20,181.0,116.0,840.15,23.1105,0
endpoint_20737,9,61.0,85.0,505.3333333333333,21.09777777777778,0
endpoint_2074,20,195.0,186.0,632.0,14.162,0
endpoint_20742,25,166.0,149.0,550.96,12.393200000000002,0
endpoint_20744,13,150.0,109.0,610.8461538461538,14.203076923076923,0
endpoint_20745,6,31.0,28.0,794.8333333333334,6.0950000000000015,0
endpoint_20746,6,73.0,38.0,583.8333333333334,28.929999999999996,0
endpoint_20747,16,111.0,134.0,700.8125,19.9775,0
endpoint_20751,31,242.0,236.0,630.1612903225806,20.09935483870968,0
endpoint_20752,14,98.0,86.0,328.0,12.795714285714284,0
endpoint_20754,15,216.0,158.0,967.7333333333333,30.90533333333333,0
endpoint_20756,12,258.0,160.0,1299.4166666666667,37.22666666666667,0
endpoint_20759,21,239.0,179.0,1051.5238095238096,24.98619047619048,0
endpoint_20760,12,263.0,215.0,1013.0,44.7775,0
endpoint_20765,4,33.0,30.0,850.0,14.355,0
endpoint_20766,6,67.0,12.0,615.6666666666666,11.623333333333333,0
endpoint_20771,15,105.0,60.0,513.8666666666667,15.668666666666667,0
endpoint_20772,6,43.0,51.0,446.0,16.56833333333333,0
endpoint_20775,29,271.0,162.0,597.0344827586207,18.393448275862067,0
endpoint_20776,14,137.0,98.0,774.7142857142857,23.707857142857144,0
endpoint_2078,6,63.0,70.0,1273.8333333333333,26.593333333333334,0
endpoint_20780,9,118.0,150.0,1275.3333333333333,27.15888888888889,0
endpoint_20782,10,124.0,140.0,393.9,25.383000000000003,0
endpoint_20785,5,12.0,38.0,313.8,11.242,0
endpoint_20790,12,65.0,93.0,232.66666666666666,11.483333333333334,0
endpoint_20792,6,72.0,28.0,372.6666666666667,7.843333333333334,0
endpoint_20794,18,126.0,116.0,709.7777777777778,12.466111111111111,0
endpoint_20799,11,82.0,43.0,165.72727272727272,9.147272727272728,0
endpoint_208,8,88.0,68.0,986.625,28.6725,0
endpoint_2080,10,173.0,117.0,1095.0,19.962,0
endpoint_20800,9,151.0,121.0,992.2222222222222,30.31888888888889,0
endpoint_20801,13,134.0,146.0,895.0769230769231,21.458461538461542,0
endpoint_20802,39,437.0,420.0,990.7948717948718,21.254615384615384,0
endpoint_20806,9,139.0,131.0,1292.6666666666667,32.666666666666664,0
endpoint_20809,22,288.0,251.0,1025.9545454545455,25.280909090909095,0
endpoint_2081,21,162.0,109.0,455.2857142857143,15.665238095238093,0
endpoint_20811,16,160.0,143.0,537.5625,19.685000000000002,0
endpoint_20814,7,58.0,34.0,654.8571428571429,27.00714285714286,0
endpoint_20816,9,45.0,78.0,656.1111111111111,10.883333333333333,0
endpoint_20817,21,203.0,123.0,440.85714285714283,11.69047619047619,0
endpoint_20818,6,83.0,55.0,621.1666666666666,9.82,0
endpoint_20819,12,139.0,96.0,344.4166666666667,26.19083333333333,0
endpoint_20820,9,82.0,57.0,1015.0,19.602222222222224,0
endpoint_20821,14,112.0,182.0,647.6428571428571,18.509285714285713,0
endpoint_20822,11,191.0,129.0,623.0909090909091,31.10090909090909,0
endpoint_20823,11,113.0,123.0,888.1818181818181,21.136363636363637,0
endpoint_20825,24,274.0,232.0,723.4583333333334,18.117083333333333,0
endpoint_20828,12,88.0,121.0,831.0,25.645,0
endpoint_2083,22,153.0,191.0,715.1363636363636,15.543636363636365,0
endpoint_20833,15,138.0,117.0,604.8666666666667,33.318,0
endpoint_20836,11,77.0,107.0,716.1818181818181,22.937272727272727,0
endpoint_20837,17,142.0,168.0,556.8235294117648,13.385882352941177,0
endpoint_20838,11,42.0,25.0,395.45454545454544,9.19818181818182,0
endpoint_20839,25,180.0,234.0,843.2,28.2348,0
endpoint_2084,9,84.0,72.0,870.6666666666666,22.15,0
endpoint_20840,19,165.0,182.0,671.7894736842105,21.84631578947368,0
endpoint_20843,25,344.0,232.0,796.76,25.754,0
endpoint_20845,13,144.0,142.0,1098.7692307692307,15.993076923076924,0
endpoint_20848,21,195.0,158.0,854.8571428571429,16.552380952380954,0
endpoint_2085,7,53.0,90.0,491.14285714285717,16.60142857142857,0
endpoint_20850,17,74.0,63.0,497.11764705882354,10.741764705882352,0
endpoint_20851,38,449.0,443.0,834.421052631579,20.161052631578947,0
endpoint_20852,6,79.0,66.0,530.5,26.356666666666666,0
endpoint_20854,5,49.0,21.0,388.6,16.524,0
endpoint_20855,18,200.0,125.0,668.5,15.551666666666668,0
endpoint_20856,16,63.0,59.0,470.625,10.684375,0
endpoint_20857,6,22.0,23.0,376.1666666666667,11.485,0
endpoint_20858,11,269.0,130.0,1064.5454545454545,29.327272727272724,0
endpoint_20859,6,71.0,73.0,960.6666666666666,29.343333333333334,0
endpoint_20860,15,81.0,96.0,973.6666666666666,13.860666666666667,0
endpoint_20864,21,260.0,165.0,784.6190476190476,21.374761904761904,0
endpoint_20866,2,35.0,31.0,568.5,43.8,0
endpoint_20867,9,49.0,66.0,381.77777777777777,17.92888888888889,0
endpoint_20868,9,123.0,127.0,1244.6666666666667,31.31555555555556,0
endpoint_2087,13,215.0,169.0,1369.7692307692307,23.41769230769231,0
endpoint_20870,5,45.0,26.0,237.0,23.298000000000002,0
endpoint_20871,24,199.0,207.0,615.6666666666666,18.72791666666667,0
endpoint_20873,28,220.0,193.0,966.7142857142857,18.8175,0
endpoint_20874,7,108.0,95.0,894.0,33.07857142857143,0
endpoint_20878,21,341.0,322.0,1218.4285714285713,30.119999999999997,0
endpoint_2088,6,67.0,72.0,892.1666666666666,21.59,0
endpoint_20883,10,113.0,106.0,534.0,26.894,0
endpoint_20884,21,236.0,276.0,788.5714285714286,21.450476190476188,0
endpoint_20885,8,91.0,88.0,1050.375,11.49,0
endpoint_20887,9,98.0,86.0,415.0,19.77111111111111,0
endpoint_2089,10,27.0,46.0,239.6,9.267,0
endpoint_20892,4,46.0,25.0,183.25,17.3525,0
endpoint_20893,27,224.0,156.0,357.0740740740741,15.677037037037037,0
endpoint_20894,21,111.0,206.0,817.7142857142857,18.715238095238096,0
endpoint_20895,11,122.0,153.0,902.4545454545455,27.427272727272726,0
endpoint_20897,14,118.0,135.0,949.5714285714286,15.215000000000002,0
endpoint_20898,15,256.0,240.0,556.5333333333333,31.235999999999997,0
endpoint_20899,12,101.0,101.0,1111.0833333333333,34.72083333333334,0
endpoint_209,9,93.0,65.0,837.4444444444445,25.495555555555555,0
endpoint_2090,19,109.0,88.0,365.1578947368421,9.319473684210527,0
endpoint_20900,11,154.0,82.0,664.4545454545455,26.930909090909093,0
endpoint_20902,8,208.0,82.0,1271.5,40.6625,0
endpoint_20906,6,49.0,1.0,91.5,9.235,0
endpoint_20910,12,77.0,61.0,255.41666666666666,7.555,0
endpoint_20911,10,56.0,88.0,663.7,16.817,0
endpoint_20913,25,175.0,85.0,379.2,12.26,0
endpoint_20914,13,14.0,44.0,304.0769230769231,7.846153846153846,0
endpoint_20916,18,213.0,188.0,1133.7222222222222,29.66277777777778,0
endpoint_20918,10,25.0,82.0,113.6,12.45,0
endpoint_20922,9,72.0,113.0,413.55555555555554,20.1,0
endpoint_20923,9,131.0,121.0,478.22222222222223,28.556666666666665,0
endpoint_20924,7,39.0,2.0,129.57142857142858,2.172857142857143,0
endpoint_20928,9,79.0,85.0,712.7777777777778,17.416666666666668,0
endpoint_20929,21,146.0,208.0,821.0,13.194285714285714,0
endpoint_2093,4,101.0,126.0,1378.5,55.62,0
endpoint_20931,5,32.0,29.0,557.0,8.916,0
endpoint_20933,24,238.0,213.0,665.0416666666666,18.259583333333335,0
endpoint_20934,9,167.0,118.0,1421.3333333333333,39.47666666666667,0
endpoint_20935,11,71.0,115.0,578.7272727272727,23.325454545454544,0
endpoint_20936,12,111.0,52.0,744.0,11.271666666666667,0
endpoint_20937,12,125.0,203.0,737.25,25.6125,0
endpoint_20938,13,86.0,137.0,861.5384615384615,31.56692307692308,0
endpoint_20939,8,133.0,100.0,833.125,21.54375,0
endpoint_2094,25,469.0,231.0,653.88,24.9252,0
endpoint_20942,7,77.0,51.0,611.1428571428571,4.408571428571428,0
endpoint_20946,12,136.0,124.0,858.5,27.473333333333333,0
endpoint_20947,12,116.0,55.0,215.08333333333334,19.406666666666666,0
endpoint_20948,12,41.0,63.0,373.6666666666667,3.9091666666666662,0
endpoint_2095,31,403.0,360.0,684.258064516129,22.227741935483873,0
endpoint_20951,6,11.0,42.0,468.6666666666667,13.549999999999999,0
endpoint_20955,8,36.0,78.0,703.5,21.2275,0
endpoint_20959,28,256.0,260.0,613.4285714285714,15.87,0
endpoint_20960,7,54.0,14.0,664.1428571428571,14.472857142857142,0
endpoint_20961,8,33.0,78.0,330.25,11.01375,0
endpoint_20962,28,322.0,282.0,830.9285714285714,25.008928571428573,0
endpoint_20966,6,22.0,32.0,9.166666666666666,9.448333333333332,0
endpoint_20969,8,46.0,58.0,232.375,7.81125,0
endpoint_20970,8,121.0,163.0,1432.5,28.2775,0
endpoint_20972,8,67.0,28.0,1121.875,21.82875,0
endpoint_20973,7,40.0,22.0,7.714285714285714,3.7342857142857144,0
endpoint_20974,17,356.0,248.0,1077.1764705882354,32.9735294117647,0
endpoint_20977,9,56.0,98.0,569.2222222222222,20.11,0
endpoint_20979,13,161.0,139.0,392.53846153846155,20.58230769230769,0
endpoint_20980,6,48.0,5.0,577.0,14.92,0
endpoint_20982,11,14.0,88.0,702.8181818181819,20.024545454545454,0
endpoint_20984,13,93.0,64.0,412.46153846153845,19.463846153846156,0
endpoint_20987,16,120.0,140.0,443.0625,21.456249999999997,0
endpoint_20989,20,263.0,114.0,513.75,25.738,0
endpoint_20990,22,214.0,353.0,851.6363636363636,29.08772727272727,0
endpoint_20995,16,165.0,166.0,844.3125,25.781875,0
endpoint_20996,8,130.0,45.0,1101.25,21.33875,0
endpoint_20999,11,207.0,182.0,1305.090909090909,41.415454545454544,0
endpoint_21,23,162.0,129.0,797.1739130434783,14.204347826086956,0
endpoint_21002,5,102.0,109.0,1379.8,33.66799999999999,0
endpoint_21006,15,178.0,155.0,1236.8,24.200666666666667,0
endpoint_21007,8,66.0,46.0,456.5,4.93375,0
endpoint_21008,9,12.0,28.0,14.11111111111111,3.831111111111111,0
endpoint_21009,11,115.0,116.0,700.8181818181819,18.235454545454544,0
endpoint_2101,10,108.0,70.0,844.5,10.928999999999998,0
endpoint_21010,10,151.0,111.0,1090.2,28.451999999999998,0
endpoint_21011,8,40.0,9.0,376.5,10.195,0
endpoint_21013,13,126.0,35.0,774.5384615384615,21.560769230769232,0
endpoint_21015,11,18.0,27.0,303.45454545454544,5.693636363636364,0
endpoint_21017,12,193.0,170.0,1469.6666666666667,39.544999999999995,0
endpoint_21019,29,313.0,310.0,881.6896551724138,19.95758620689655,0
endpoint_2102,15,266.0,103.0,1009.8,24.39333333333333,0
endpoint_21020,6,71.0,42.0,841.6666666666666,33.415,0
endpoint_21021,8,69.0,122.0,603.75,12.935,0
endpoint_21022,21,337.0,292.0,1039.5238095238096,29.80761904761905,0
endpoint_21023,18,212.0,257.0,649.4444444444445,21.925555555555558,0
endpoint_21024,17,211.0,211.0,980.8823529411765,31.848823529411767,0
endpoint_21025,22,251.0,215.0,638.5,15.848636363636365,0
endpoint_21028,20,202.0,171.0,785.95,20.8655,0
endpoint_21029,10,97.0,78.0,477.9,14.735,0
endpoint_2103,15,237.0,213.0,1330.5333333333333,38.782666666666664,0
endpoint_21032,22,244.0,227.0,827.6363636363636,17.348636363636363,0
endpoint_21033,14,103.0,168.0,946.7857142857143,21.71857142857143,0
endpoint_21035,9,74.0,42.0,387.44444444444446,17.31888888888889,0
endpoint_21036,9,107.0,76.0,992.5555555555555,13.05888888888889,0
endpoint_21039,28,372.0,354.0,1052.5,22.099642857142857,0
endpoint_21041,14,126.0,107.0,497.64285714285717,16.445,0
endpoint_21043,9,226.0,119.0,1210.888888888889,16.874444444444446,0
endpoint_21044,10,79.0,68.0,461.5,7.519,0
endpoint_21046,3,18.0,76.0,1077.3333333333333,19.113333333333333,0
endpoint_21048,9,88.0,90.0,802.6666666666666,12.69,0
endpoint_2105,9,110.0,69.0,616.5555555555555,11.04,0
endpoint_21052,7,64.0,55.0,610.1428571428571,20.25,0
endpoint_21053,6,100.0,49.0,1214.1666666666667,15.893333333333336,0
endpoint_21054,14,114.0,133.0,801.2142857142857,19.141428571428573,0
endpoint_21055,20,308.0,271.0,670.35,29.509500000000003,0
endpoint_21057,9,90.0,175.0,1229.0,27.071111111111108,0
endpoint_21059,8,46.0,48.0,627.125,10.158750000000001,0
endpoint_2106,11,106.0,114.0,442.72727272727275,18.423636363636362,0
endpoint_21060,11,152.0,73.0,932.6363636363636,20.91090909090909,0
endpoint_21061,13,66.0,67.0,644.0769230769231,16.585384615384616,0
endpoint_21064,13,157.0,141.0,1148.6923076923076,28.47230769230769,0
endpoint_21066,16,190.0,105.0,669.0,19.689375000000002,0
endpoint_21069,12,117.0,97.0,1064.1666666666667,12.460833333333333,0
endpoint_21070,8,36.0,71.0,623.375,15.46125,0
endpoint_21073,9,57.0,42.0,525.7777777777778,8.347777777777777,0
endpoint_21076,24,173.0,181.0,415.0833333333333,10.9425,0
endpoint_21077,21,279.0,243.0,1037.3809523809523,25.20285714285714,0
endpoint_21079,7,125.0,59.0,1131.7142857142858,28.24285714285714,0
endpoint_21081,10,103.0,96.0,1318.2,23.588,0
endpoint_21082,10,236.0,211.0,1704.4,44.439,0
endpoint_21083,9,108.0,83.0,1467.2222222222222,22.34777777777778,0
endpoint_21085,23,114.0,212.0,779.9565217391304,20.13,0
endpoint_21087,22,222.0,185.0,885.5454545454545,15.612272727272728,0
endpoint_21088,14,174.0,149.0,693.0714285714286,22.702857142857145,0
endpoint_2109,10,80.0,46.0,314.0,13.109,0
endpoint_21096,7,35.0,3.0,171.71428571428572,7.525714285714286,0
endpoint_21098,24,243.0,188.0,773.25,16.28708333333333,0
endpoint_21099,11,83.0,73.0,887.3636363636364,27.675454545454546,0
endpoint_21105,7,112.0,132.0,2129.8571428571427,34.432857142857145,0
endpoint_21106,10,85.0,84.0,834.7,25.476,0
endpoint_21107,37,603.0,306.0,952.6486486486486,31.591081081081086,0
endpoint_21109,25,115.0,175.0,391.72,12.6208,0
endpoint_2111,5,48.0,46.0,770.2,22.114,0
endpoint_21111,25,254.0,311.0,800.48,27.296,0
endpoint_21114,11,139.0,146.0,618.0,33.82545454545454,0
endpoint_21119,11,77.0,127.0,386.8181818181818,14.166363636363634,0
endpoint_2112,14,80.0,67.0,453.42857142857144,9.497857142857143,0
endpoint_21121,10,104.0,113.0,306.4,16.939,0
endpoint_21124,14,68.0,98.0,725.5714285714286,14.901428571428571,0
endpoint_21125,18,144.0,137.0,733.6111111111111,17.985555555555557,0
endpoint_21128,8,64.0,104.0,696.375,19.88875,0
endpoint_21129,10,70.0,72.0,527.8,11.613000000000001,0
endpoint_2113,25,241.0,205.0,638.68,14.8048,0
endpoint_21131,10,181.0,107.0,1107.0,24.663999999999998,0
endpoint_21132,7,73.0,23.0,701.2857142857143,24.275714285714287,0
endpoint_21133,18,153.0,144.0,454.22222222222223,18.16111111111111,0
endpoint_21136,13,86.0,82.0,787.9230769230769,17.876923076923077,0
endpoint_21137,26,248.0,252.0,779.1153846153846,22.10153846153846,0
endpoint_21139,13,150.0,133.0,835.0769230769231,18.666923076923077,0
endpoint_2114,21,202.0,215.0,811.3333333333334,17.493333333333332,0
endpoint_21143,9,123.0,126.0,1131.2222222222222,25.343333333333334,0
endpoint_21144,10,123.0,117.0,1130.9,28.665,0
endpoint_21146,10,175.0,170.0,1282.4,30.667,0
endpoint_21147,7,106.0,79.0,1151.4285714285713,20.25714285714286,0
endpoint_21148,11,77.0,76.0,714.3636363636364,8.724545454545455,0
endpoint_21149,13,43.0,53.0,123.53846153846153,9.295384615384616,0
endpoint_21151,8,34.0,28.0,190.75,9.40625,0
